externalSampleId bilirubin creatinine cholesterol glucose urea weight fat_weight
ET6880-1692 0.23 0.161 117.6 343.6 16 27.25 0.214132
ET6880-1692 0.23 0.161 117.6 343.6 16 21.06 0.214132
ET6880-1700 0.26 0.144 99.6 354.6 20 24.23 0.188288
ET6880-1700 0.26 0.144 99.6 354.6 20 26.33 0.188288
ET6880-1700 0.26 0.144 99.6 354.6 20 20.65 0.188288
ET6880-1700 0.26 0.144 99.6 354.6 20 26.33 0.188288
ET7865-46 0.21 0.165 125.1 332.1 15 31.16 0.295049
ET7865-46 0.21 0.165 125.1 332.1 15 23.21 0.295049
ET7865-46 0.21 0.165 125.1 332.1 15 31.16 0.295049
ET7865-46 0.21 0.165 125.1 332.1 15 30.87 0.295049
ET7865-60 0.25 0.195 126.7 325.7 19 25.84 0.192826
ET7865-60 0.25 0.195 126.7 325.7 19 22.16 0.192826
ET7865-60 0.25 0.195 126.7 325.7 19 25.38 0.192826
ET7865-60 0.25 0.195 126.7 325.7 19 25.38 0.192826
ET7865-66 0.21 0.172 139.8 253.2 23 38.46 0.325332
ET7865-66 0.21 0.172 139.8 253.2 23 38.46 0.325332
ET7865-66 0.21 0.172 139.8 253.2 23 33.13 0.325332
ET7865-66 0.21 0.172 139.8 253.2 23 30.1 0.325332
ET7865-66 0.21 0.172 139.8 253.2 23 36.31 0.325332
ET7865-67 0.2 0.142 158.9 344.6 18 33.02 0.283062
ET7865-67 0.2 0.142 158.9 344.6 18 30.52 0.283062
ET7865-67 0.2 0.142 158.9 344.6 18 29.33 0.283062
ET7865-67 0.2 0.142 158.9 344.6 18 32.78 0.283062
ET7865-67 0.2 0.142 158.9 344.6 18 33.02 0.283062
ET7963-128 0.22 0.174 119.6 287.2 23 28.1 0.210832
ET7963-128 0.22 0.174 119.6 287.2 23 28.1 0.210832
ET7963-128 0.22 0.174 119.6 287.2 23 26.09 0.210832
ET7963-128 0.22 0.174 119.6 287.2 23 20.34 0.210832
ET7963-130 0.29 0.181 124.4 357.5 15 25.93 0.225425
ET7963-130 0.29 0.181 124.4 357.5 15 25.93 0.225425
ET7963-130 0.29 0.181 124.4 357.5 15 27.1 0.225425
ET7963-130 0.29 0.181 124.4 357.5 15 22.25 0.225425
ET7963-135 0.18 0.174 175.8 360.2 25 35.44 0.196979
ET7963-135 0.18 0.174 175.8 360.2 25 37.82 0.196979
ET7963-135 0.18 0.174 175.8 360.2 25 37.82 0.196979
ET7963-135 0.18 0.174 175.8 360.2 25 33.11 0.196979
ET7963-135 0.18 0.174 175.8 360.2 25 31.07 0.196979
ET7986-103 0.16 0.2 124 302.5 17 20.33 0.23219
ET7986-103 0.16 0.2 124 302.5 17 26.02 0.23219
ET7986-103 0.16 0.2 124 302.5 17 26.12 0.23219
ET7986-103 0.16 0.2 124 302.5 17 20.33 0.23219
ET7986-117 0.22 0.2 128.1 202.7 27 24.13 0.129947
ET7986-117 0.22 0.2 128.1 202.7 27 28.75 0.129947
ET7986-117 0.22 0.2 128.1 202.7 27 28.06 0.129947
ET7986-117 0.22 0.2 128.1 202.7 27 26.56 0.129947
ET7986-117 0.22 0.2 128.1 202.7 27 28.75 0.129947
ET7986-124 0.62 0.309 161.2 432.6 24 25.41 0.255447
ET7986-124 0.62 0.309 161.2 432.6 24 21.11 0.255447
ET7986-124 0.62 0.309 161.2 432.6 24 25.41 0.255447
ET7986-124 0.62 0.309 161.2 432.6 24 25.48 0.255447
ET8171-64 0.2 0.211 100.5 292.6 15 29.13 0.236494
ET8171-64 0.2 0.211 100.5 292.6 15 29.45 0.236494
ET8171-64 0.2 0.211 100.5 292.6 15 23.07 0.236494
ET8171-64 0.2 0.211 100.5 292.6 15 23.07 0.236494
ET8171-68 0.19 0.195 90.2 315.7 18 18.13 0.151199
ET8171-68 0.19 0.195 90.2 315.7 18 18.13 0.151199
ET8171-68 0.19 0.195 90.2 315.7 18 21.76 0.151199
ET8171-68 0.19 0.195 90.2 315.7 18 21.63 0.151199
ET8220-89 0.15 0.198 97.7 271.7 16 24.64 0.196402
ET8220-89 0.15 0.198 97.7 271.7 16 20.79 0.196402
ET8220-89 0.15 0.198 97.7 271.7 16 25.11 0.196402
ET8220-89 0.15 0.198 97.7 271.7 16 24.05 0.196402
ET8221-117 0.21 0.237 119.3 290.2 19 24.44 0.190316
ET8221-117 0.21 0.237 119.3 290.2 19 23.44 0.190316
ET8221-117 0.21 0.237 119.3 290.2 19 21.15 0.190316
ET8221-117 0.21 0.237 119.3 290.2 19 23.44 0.190316
ET8221-126 0.18 0.188 160 288.4 20 35.24 0.25526
ET8221-126 0.18 0.188 160 288.4 20 29.14 0.25526
ET8221-126 0.18 0.188 160 288.4 20 34.41 0.25526
ET8221-126 0.18 0.188 160 288.4 20 31.85 0.25526
ET8221-126 0.18 0.188 160 288.4 20 35.24 0.25526
ET8309-75 0.21 0.189 100.5 402.5 19 24.58 0.228339
ET8309-75 0.21 0.189 100.5 402.5 19 25.51 0.228339
ET8309-75 0.21 0.189 100.5 402.5 19 20.93 0.228339
ET8309-75 0.21 0.189 100.5 402.5 19 25.51 0.228339
ET8309-81 0.33 0.213 115.1 418.9 17 33.26 0.265917
ET8309-81 0.33 0.213 115.1 418.9 17 33.26 0.265917
ET8309-81 0.33 0.213 115.1 418.9 17 24.85 0.265917
ET8309-81 0.33 0.213 115.1 418.9 17 32.18 0.265917
ET8309-89 0.16 0.174 162.6 284.6 25 29.36 0.259244
ET8309-89 0.16 0.174 162.6 284.6 25 26.78 0.259244
ET8309-89 0.16 0.174 162.6 284.6 25 33.05 0.259244
ET8309-89 0.16 0.174 162.6 284.6 25 33.28 0.259244
ET8309-89 0.16 0.174 162.6 284.6 25 33.05 0.259244
ET8352-96 0.17 0.15 123.9 326.2 18 26.15 0.238584
ET8352-96 0.17 0.15 123.9 326.2 18 28.67 0.238584
ET8352-96 0.17 0.15 123.9 326.2 18 29.88 0.238584
ET8352-96 0.17 0.15 123.9 326.2 18 24.59 0.238584
ET8352-96 0.17 0.15 123.9 326.2 18 29.34 0.238584
ET8409-124 0.23 0.19 155.9 279.2 21 29.3 0.24964
ET8409-124 0.23 0.19 155.9 279.2 21 27.67 0.24964
ET8409-124 0.23 0.19 155.9 279.2 21 31.94 0.24964
ET8409-124 0.23 0.19 155.9 279.2 21 36.88 0.24964
ET8409-124 0.23 0.19 155.9 279.2 21 34.52 0.24964
ET8409-125 0.24 0.215 158.6 309.2 24 36.61 0.243588
ET8409-125 0.24 0.215 158.6 309.2 24 30.65 0.243588
ET8409-125 0.24 0.215 158.6 309.2 24 34.47 0.243588
ET8409-125 0.24 0.215 158.6 309.2 24 36.74 0.243588
ET8409-125 0.24 0.215 158.6 309.2 24 31.44 0.243588
ET8509-86 0.19 0.178 151 258.1 24 23.33 0.188044
ET8509-86 0.19 0.178 151 258.1 24 30.58 0.188044
ET8509-86 0.19 0.178 151 258.1 24 25.45 0.188044
ET8509-86 0.19 0.178 151 258.1 24 28.44 0.188044
ET8509-86 0.19 0.178 151 258.1 24 23.33 0.188044
ET8509-95 0.32 0.278 83.5 284.5 18 22.81 0.201699
ET8509-95 0.32 0.278 83.5 284.5 18 30.14 0.201699
ET8509-95 0.32 0.278 83.5 284.5 18 29.16 0.201699
ET8509-95 0.32 0.278 83.5 284.5 18 29.16 0.201699
ET8676-67 0.3 0.218 114.3 300 15 19.72 0.158029
ET8676-67 0.3 0.218 114.3 300 15 23.71 0.158029
ET8676-67 0.3 0.218 114.3 300 15 19.72 0.158029
ET8676-67 0.3 0.218 114.3 300 15 22.49 0.158029
ET8676-77 0.21 0.263 187.1 345.5 22 29.22 0.285176
ET8676-77 0.21 0.263 187.1 345.5 22 37.75 0.285176
ET8676-77 0.21 0.263 187.1 345.5 22 29.93 0.285176
ET8676-77 0.21 0.263 187.1 345.5 22 27.98 0.285176
ET8676-77 0.21 0.263 187.1 345.5 22 37.75 0.285176
ET8676-78 0.21 0.254 141.7 342.2 23 24.15 0.239408
ET8676-78 0.21 0.254 141.7 342.2 23 29.93 0.239408
ET8676-78 0.21 0.254 141.7 342.2 23 29.95 0.239408
ET8676-78 0.21 0.254 141.7 342.2 23 29.42 0.239408
ET8676-78 0.21 0.254 141.7 342.2 23 29.95 0.239408
ET8735-79 0.34 0.202 88.2 260.7 15 20.68 0.178601
ET8735-79 0.34 0.202 88.2 260.7 15 18.48 0.178601
ET8735-79 0.34 0.202 88.2 260.7 15 20.68 0.178601
ET8735-79 0.34 0.202 88.2 260.7 15 20.71 0.178601
ET9197-67 0.36 0.194 83.3 283.6 17 22.69 0.180968
ET9197-67 0.36 0.194 83.3 283.6 17 21.22 0.180968
ET9197-67 0.36 0.194 83.3 283.6 17 22.93 0.180968
ET9197-67 0.36 0.194 83.3 283.6 17 22.69 0.180968
ET9197-68 0.18 0.223 128.7 337.5 15 29.22 0.229957
ET9197-68 0.18 0.223 128.7 337.5 15 27.34 0.229957
ET9197-68 0.18 0.223 128.7 337.5 15 24.31 0.229957
ET9197-68 0.18 0.223 128.7 337.5 15 29.22 0.229957
ET9197-93 0.18 0.165 148.4 323.3 22 30.24 0.265939
ET9197-93 0.18 0.165 148.4 323.3 22 31.95 0.265939
ET9197-93 0.18 0.165 148.4 323.3 22 28.56 0.265939
ET9197-93 0.18 0.165 148.4 323.3 22 31.86 0.265939
ET9197-93 0.18 0.165 148.4 323.3 22 31.95 0.265939
TCPA0007Cre-15 0.3 0.19 96 247 20 28.79 0.206283
TCPA0007Cre-15 0.3 0.19 96 247 20 33.17 0.206283
TCPA0007Cre-15 0.3 0.19 96 247 20 35.03 0.206283
TCPA0007Cre-15 0.3 0.19 96 247 20 27.99 0.206283
TCPA0007Cre-15 0.3 0.19 96 247 20 28.75 0.206283
TCPA0007Cre-9 0.2 0.19 103 250 22 27.43 0.19219
TCPA0007Cre-9 0.2 0.19 103 250 22 28.72 0.19219
TCPA0007Cre-9 0.2 0.19 103 250 22 22.7 0.19219
TCPA0007Cre-9 0.2 0.19 103 250 22 27.43 0.19219
TCPA0037Cre-12 0.27 0.224 120.1 317.6 28 29.76 0.228666
TCPA0037Cre-12 0.27 0.224 120.1 317.6 28 30.46 0.228666
TCPA0037Cre-12 0.27 0.224 120.1 317.6 28 30.46 0.228666
TCPA0037Cre-12 0.27 0.224 120.1 317.6 28 23.11 0.228666
TCPA0048Cre-40 0.22 0.132 88.2 216.4 24 20.64 0.111541
TCPA0048Cre-40 0.22 0.132 88.2 216.4 24 20.98 0.111541
TCPA0048Cre-40 0.22 0.132 88.2 216.4 24 19.11 0.111541
TCPA0048Cre-40 0.22 0.132 88.2 216.4 24 21.3 0.111541
TCPA0051Cre-15 0.3 0.23 117 296 18 24 0.179867
TCPA0051Cre-15 0.3 0.23 117 296 18 20.3 0.179867
TCPA0051Cre-15 0.3 0.23 117 296 18 24.81 0.179867
TCPA0051Cre-15 0.3 0.23 117 296 18 24.81 0.179867
TCPA0051Cre-6 0.2 0.24 170 375 22 28.94 0.283135
TCPA0051Cre-6 0.2 0.24 170 375 22 32.38 0.283135
TCPA0051Cre-6 0.2 0.24 170 375 22 28.94 0.283135
TCPA0051Cre-6 0.2 0.24 170 375 22 33.42 0.283135
TCPA0051Cre-6 0.2 0.24 170 375 22 26.59 0.283135
TCPA0501Cre-17 0.2 0.218 147.3 275.6 22 28.17 0.221052
TCPA0501Cre-17 0.2 0.218 147.3 275.6 22 29.01 0.221052
TCPA0501Cre-17 0.2 0.218 147.3 275.6 22 29.12 0.221052
TCPA0501Cre-17 0.2 0.218 147.3 275.6 22 29.01 0.221052
TCPA0501Cre-17 0.2 0.218 147.3 275.6 22 25.34 0.221052
TCPA0501Cre-7 0.31 0.2 69.1 224.1 15 20.43 0.147603
TCPA0501Cre-7 0.31 0.2 69.1 224.1 15 20.43 0.147603
TCPA0501Cre-7 0.31 0.2 69.1 224.1 15 24.76 0.147603
TCPA0501Cre-7 0.31 0.2 69.1 224.1 15 24.81 0.147603
TCPA0608Cre-22 0.19 0.188 163.3 292.9 22 33.41 0.243502
TCPA0608Cre-22 0.19 0.188 163.3 292.9 22 32.36 0.243502
TCPA0608Cre-22 0.19 0.188 163.3 292.9 22 27.87 0.243502
TCPA0608Cre-22 0.19 0.188 163.3 292.9 22 28.97 0.243502
TCPA0608Cre-22 0.19 0.188 163.3 292.9 22 28.74 0.243502
TCPM0198Cre-29 0.3 0.18 63 247 17 19.33 0.150024
TCPM0198Cre-29 0.3 0.18 63 247 17 23.36 0.150024
TCPM0198Cre-29 0.3 0.18 63 247 17 24.19 0.150024
TCPM0198Cre-29 0.3 0.18 63 247 17 23.39 0.150024
TCPM0198Cre-4 0.3 0.21 100 405 18 23.02 0.159215
TCPM0198Cre-4 0.3 0.21 100 405 18 22.55 0.159215
TCPM0198Cre-4 0.3 0.21 100 405 18 19.91 0.159215
TCPM0198Cre-4 0.3 0.21 100 405 18 22.55 0.159215
